Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
280.00	0.10000	0.60884	1.6425	412.59	576.84	7.4870	0.76851	1.0656	477.33	0.17686	2.7987e-05	0.041224	vapor
290.00	0.10000	0.59803	1.6722	420.29	587.50	7.5061	0.77046	1.0676	481.45	0.14097	2.8337e-05	0.041801	vapor
300.00	0.10000	0.58760	1.7018	428.00	598.19	7.5249	0.77246	1.0696	485.53	0.10664	2.8684e-05	0.042376	vapor
310.00	0.10000	0.57752	1.7315	435.74	608.90	7.5434	0.77451	1.0716	489.56	0.073767	2.9028e-05	0.042951	vapor
320.00	0.10000	0.56778	1.7612	443.50	619.62	7.5616	0.77660	1.0737	493.56	0.042285	2.9370e-05	0.043525	vapor
330.00	0.10000	0.55837	1.7909	451.28	630.37	7.5796	0.77875	1.0758	497.51	0.012118	2.9709e-05	0.044098	vapor
340.00	0.10000	0.54926	1.8206	459.08	641.14	7.5973	0.78093	1.0780	501.42	-0.016803	3.0045e-05	0.044670	vapor
350.00	0.10000	0.54045	1.8503	466.90	651.93	7.6148	0.78315	1.0802	505.29	-0.044539	3.0379e-05	0.045241	vapor
360.00	0.10000	0.53191	1.8800	474.74	662.74	7.6320	0.78540	1.0824	509.13	-0.071152	3.0710e-05	0.045812	vapor
370.00	0.10000	0.52364	1.9097	482.61	673.58	7.6490	0.78768	1.0847	512.93	-0.096697	3.1040e-05	0.046381	vapor
380.00	0.10000	0.51563	1.9394	490.50	684.44	7.6657	0.78999	1.0870	516.69	-0.12123	3.1366e-05	0.046950	vapor
390.00	0.10000	0.50785	1.9691	498.41	695.32	7.6823	0.79233	1.0893	520.42	-0.14479	3.1691e-05	0.047519	vapor
400.00	0.10000	0.50031	1.9988	506.35	706.22	7.6986	0.79469	1.0917	524.11	-0.16743	3.2013e-05	0.048086	vapor
410.00	0.10000	0.49298	2.0285	514.31	717.15	7.7147	0.79706	1.0941	527.77	-0.18920	3.2334e-05	0.048652	vapor
420.00	0.10000	0.48587	2.0582	522.29	728.10	7.7306	0.79945	1.0964	531.40	-0.21014	3.2652e-05	0.049218	vapor
430.00	0.10000	0.47896	2.0878	530.30	739.08	7.7463	0.80186	1.0988	535.00	-0.23028	3.2968e-05	0.049782	vapor
440.00	0.10000	0.47225	2.1175	538.33	750.08	7.7619	0.80427	1.1012	538.57	-0.24966	3.3282e-05	0.050346	vapor
450.00	0.10000	0.46572	2.1472	546.38	761.10	7.7772	0.80669	1.1037	542.11	-0.26832	3.3594e-05	0.050909	vapor
460.00	0.10000	0.45937	2.1769	554.46	772.15	7.7924	0.80912	1.1061	545.63	-0.28630	3.3904e-05	0.051470	vapor
470.00	0.10000	0.45319	2.2066	562.57	783.23	7.8074	0.81155	1.1085	549.11	-0.30361	3.4213e-05	0.052031	vapor
480.00	0.10000	0.44717	2.2363	570.70	794.32	7.8222	0.81399	1.1109	552.57	-0.32030	3.4519e-05	0.052591	vapor
490.00	0.10000	0.44131	2.2660	578.85	805.45	7.8369	0.81642	1.1134	556.00	-0.33638	3.4824e-05	0.053149	vapor
500.00	0.10000	0.43561	2.2957	587.03	816.59	7.8514	0.81885	1.1158	559.41	-0.35189	3.5127e-05	0.053706	vapor
510.00	0.10000	0.43004	2.3253	595.23	827.76	7.8658	0.82128	1.1182	562.79	-0.36686	3.5428e-05	0.054263	vapor
520.00	0.10000	0.42462	2.3550	603.45	838.96	7.8800	0.82370	1.1206	566.15	-0.38130	3.5727e-05	0.054818	vapor
530.00	0.10000	0.41934	2.3847	611.70	850.17	7.8940	0.82611	1.1230	569.48	-0.39524	3.6025e-05	0.055371	vapor
540.00	0.10000	0.41418	2.4144	619.98	861.42	7.9079	0.82851	1.1254	572.80	-0.40870	3.6322e-05	0.055924	vapor
550.00	0.10000	0.40915	2.4441	628.27	872.68	7.9217	0.83091	1.1278	576.09	-0.42170	3.6616e-05	0.056475	vapor
560.00	0.10000	0.40424	2.4738	636.59	883.97	7.9353	0.83329	1.1302	579.35	-0.43426	3.6909e-05	0.057025	vapor
570.00	0.10000	0.39945	2.5035	644.94	895.29	7.9488	0.83566	1.1326	582.60	-0.44640	3.7201e-05	0.057574	vapor
580.00	0.10000	0.39477	2.5331	653.31	906.62	7.9622	0.83802	1.1349	585.83	-0.45813	3.7491e-05	0.058121	vapor
590.00	0.10000	0.39019	2.5628	661.70	917.98	7.9754	0.84036	1.1373	589.03	-0.46948	3.7780e-05	0.058667	vapor
600.00	0.10000	0.38573	2.5925	670.12	929.37	7.9886	0.84268	1.1396	592.22	-0.48046	3.8067e-05	0.059211	vapor
610.00	0.10000	0.38136	2.6222	678.56	940.78	8.0015	0.84499	1.1419	595.39	-0.49109	3.8353e-05	0.059754	vapor
620.00	0.10000	0.37709	2.6519	687.02	952.21	8.0144	0.84728	1.1442	598.54	-0.50137	3.8637e-05	0.060296	vapor
630.00	0.10000	0.37292	2.6816	695.50	963.66	8.0272	0.84955	1.1464	601.67	-0.51133	3.8921e-05	0.060836	vapor
640.00	0.10000	0.36883	2.7113	704.01	975.14	8.0398	0.85181	1.1487	604.78	-0.52097	3.9202e-05	0.061375	vapor
650.00	0.10000	0.36484	2.7409	712.54	986.63	8.0523	0.85404	1.1509	607.87	-0.53031	3.9483e-05	0.061912	vapor
660.00	0.10000	0.36093	2.7706	721.09	998.15	8.0647	0.85626	1.1531	610.95	-0.53936	3.9762e-05	0.062448	vapor
670.00	0.10000	0.35710	2.8003	729.67	1009.7	8.0770	0.85845	1.1553	614.01	-0.54814	4.0040e-05	0.062982	vapor
680.00	0.10000	0.35336	2.8300	738.26	1021.3	8.0892	0.86063	1.1575	617.06	-0.55665	4.0317e-05	0.063515	vapor
690.00	0.10000	0.34969	2.8597	746.88	1032.8	8.1013	0.86278	1.1597	620.08	-0.56490	4.0592e-05	0.064046	vapor
700.00	0.10000	0.34610	2.8894	755.52	1044.5	8.1133	0.86491	1.1618	623.10	-0.57290	4.0866e-05	0.064576	vapor
710.00	0.10000	0.34258	2.9190	764.18	1056.1	8.1252	0.86702	1.1639	626.09	-0.58067	4.1140e-05	0.065104	vapor
720.00	0.10000	0.33913	2.9487	772.86	1067.7	8.1370	0.86910	1.1660	629.07	-0.58821	4.1412e-05	0.065631	vapor
730.00	0.10000	0.33575	2.9784	781.56	1079.4	8.1487	0.87117	1.1680	632.04	-0.59553	4.1682e-05	0.066156	vapor
740.00	0.10000	0.33244	3.0081	790.28	1091.1	8.1603	0.87321	1.1701	634.99	-0.60263	4.1952e-05	0.066679	vapor
750.00	0.10000	0.32919	3.0378	799.02	1102.8	8.1718	0.87523	1.1721	637.93	-0.60954	4.2221e-05	0.067201	vapor
760.00	0.10000	0.32600	3.0675	807.79	1114.5	8.1832	0.87723	1.1741	640.85	-0.61624	4.2489e-05	0.067722	vapor
770.00	0.10000	0.32288	3.0971	816.57	1126.3	8.1945	0.87920	1.1761	643.76	-0.62276	4.2755e-05	0.068240	vapor
780.00	0.10000	0.31981	3.1268	825.37	1138.1	8.2057	0.88115	1.1780	646.66	-0.62910	4.3021e-05	0.068757	vapor
790.00	0.10000	0.31681	3.1565	834.19	1149.8	8.2169	0.88308	1.1799	649.54	-0.63526	4.3285e-05	0.069273	vapor
800.00	0.10000	0.31385	3.1862	843.03	1161.7	8.2279	0.88498	1.1818	652.41	-0.64125	4.3549e-05	0.069787	vapor
810.00	0.10000	0.31096	3.2159	851.89	1173.5	8.2389	0.88687	1.1837	655.26	-0.64708	4.3811e-05	0.070300	vapor
820.00	0.10000	0.30811	3.2456	860.77	1185.3	8.2498	0.88873	1.1856	658.11	-0.65275	4.4073e-05	0.070811	vapor
830.00	0.10000	0.30532	3.2752	869.67	1197.2	8.2606	0.89056	1.1874	660.94	-0.65826	4.4333e-05	0.071320	vapor
840.00	0.10000	0.30258	3.3049	878.58	1209.1	8.2713	0.89238	1.1892	663.76	-0.66364	4.4593e-05	0.071828	vapor
850.00	0.10000	0.29988	3.3346	887.52	1221.0	8.2820	0.89417	1.1910	666.56	-0.66886	4.4852e-05	0.072334	vapor
860.00	0.10000	0.29724	3.3643	896.47	1232.9	8.2925	0.89594	1.1928	669.36	-0.67396	4.5110e-05	0.072839	vapor
