% kg/s,%PRC
0.1145,0.987359334
0.1145,0.987359334
0.1146875,0.986896871
0.1146875,0.986896871
0.1146875,0.986896871
0.1148125,0.986896871
0.1148125,0.986896871
0.1148125,0.986896871
0.1148125,0.986896871
0.114875,0.98720518
0.114875,0.98720518
0.114875,0.98720518
0.1151875,0.985817789
0.1151875,0.985817789
0.1151875,0.985817789
0.11425,0.985971944
0.11425,0.985971944
0.11425,0.985971944
0.1134375,0.985355326
0.1134375,0.985355326
0.1134375,0.985355326
0.1133125,0.985663635
0.1133125,0.985663635
0.1133125,0.985663635
0.114125,0.985817789
0.114125,0.98612182
0.114125,0.98612182
0.11375,0.987201234
0.11375,0.987201234
0.11375,0.987201234
0.113875,0.987355436
0.113875,0.987355436
0.113875,0.987355436
0.113875,0.987355436
0.11325,0.985659214
0.11325,0.985659214
0.11325,0.985659214
0.1133125,0.985196608
0.1133125,0.985196608
0.1133125,0.985196608
0.11325,0.985967618
0.11325,0.985967618
0.11325,0.985967618
0.1139375,0.986276022
0.1139375,0.986276022
0.1139375,0.986276022
0.11325,0.986584426
0.11325,0.986584426
0.11325,0.986584426
0.1134375,0.986430224
0.1134375,0.986430224
0.1134375,0.986430224
0.1128125,0.986430224
0.1128125,0.986738628
0.1128125,0.986738628
0.1128125,0.986738628
0.1125625,0.986738628
0.1125625,0.986130374
0.113375,0.986900909
0.113375,0.986900909
0.113375,0.986900909
0.113375,0.986900909
0.113875,0.986746802
0.113875,0.986746802
0.113875,0.986746802
0.11325,0.985976268
0.11325,0.985976268
0.11325,0.985976268
0.1130625,0.987517337
0.1130625,0.987517337
0.1130625,0.987517337
0.1129375,0.987055016
0.1129375,0.987055016
0.1129375,0.987055016
0.1126875,0.986284481
0.1126875,0.986284481
0.1126875,0.986284481
0.1135,0.986284481
0.1135,0.986284481
0.1135,0.986284481
0.1135,0.986284481
0.1145625,0.987055016
0.1145625,0.987055016
0.1145625,0.987055016
0.1134375,0.986746802
0.1134375,0.986746802
0.1134375,0.986746802
0.1134375,0.986284481
0.1134375,0.986284481
0.1134375,0.986740672
0.1138125,0.987357385
0.1138125,0.987357385
0.1138125,0.987357385
0.1144375,0.987665742
0.1144375,0.987665742
0.1144375,0.987665742
0.1145625,0.986123959
0.1145625,0.986123959
0.1145625,0.986123959
0.114875,0.985353068
0.114875,0.985353068
0.114875,0.985353068
0.11425,0.985661425
0.11425,0.985661425
0.11425,0.985661425
0.1140625,0.985507246
0.1140625,0.985507246
0.1140625,0.985507246
0.1140625,0.985507246
0.115,0.984119642
0.115,0.984119642
0.115,0.984119642
