Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
390.00	0.30000	1.5223	0.65691	498.28	695.35	7.3560	0.79244	1.0898	520.94	-0.14747	3.1705e-05	0.047549	vapor
400.00	0.30000	1.4997	0.66681	506.22	706.26	7.3723	0.79479	1.0922	524.63	-0.17002	3.2027e-05	0.048115	vapor
410.00	0.30000	1.4777	0.67672	514.18	717.19	7.3884	0.79716	1.0945	528.29	-0.19169	3.2347e-05	0.048681	vapor
420.00	0.30000	1.4564	0.68662	522.16	728.15	7.4044	0.79955	1.0969	531.92	-0.21254	3.2665e-05	0.049247	vapor
430.00	0.30000	1.4357	0.69652	530.17	739.13	7.4201	0.80195	1.0993	535.52	-0.23259	3.2981e-05	0.049811	vapor
440.00	0.30000	1.4156	0.70642	538.21	750.14	7.4356	0.80437	1.1017	539.09	-0.25189	3.3295e-05	0.050374	vapor
450.00	0.30000	1.3960	0.71633	546.27	761.16	7.4510	0.80679	1.1041	542.63	-0.27047	3.3607e-05	0.050936	vapor
460.00	0.30000	1.3770	0.72623	554.35	772.22	7.4662	0.80921	1.1065	546.14	-0.28837	3.3917e-05	0.051498	vapor
470.00	0.30000	1.3585	0.73613	562.46	783.29	7.4812	0.81164	1.1089	549.62	-0.30561	3.4225e-05	0.052058	vapor
480.00	0.30000	1.3404	0.74603	570.59	794.40	7.4960	0.81408	1.1113	553.08	-0.32222	3.4531e-05	0.052617	vapor
490.00	0.30000	1.3229	0.75593	578.74	805.52	7.5107	0.81651	1.1137	556.51	-0.33824	3.4836e-05	0.053175	vapor
500.00	0.30000	1.3058	0.76583	586.92	816.67	7.5252	0.81894	1.1161	559.92	-0.35369	3.5139e-05	0.053732	vapor
510.00	0.30000	1.2891	0.77573	595.12	827.84	7.5396	0.82136	1.1186	563.30	-0.36859	3.5440e-05	0.054288	vapor
520.00	0.30000	1.2729	0.78563	603.35	839.04	7.5538	0.82378	1.1210	566.65	-0.38297	3.5739e-05	0.054843	vapor
530.00	0.30000	1.2570	0.79553	611.60	850.26	7.5678	0.82619	1.1234	569.99	-0.39686	3.6037e-05	0.055396	vapor
540.00	0.30000	1.2416	0.80543	619.88	861.51	7.5817	0.82859	1.1258	573.30	-0.41026	3.6333e-05	0.055948	vapor
550.00	0.30000	1.2265	0.81533	628.18	872.78	7.5955	0.83099	1.1281	576.58	-0.42321	3.6628e-05	0.056499	vapor
560.00	0.30000	1.2118	0.82523	636.50	884.07	7.6092	0.83337	1.1305	579.85	-0.43572	3.6921e-05	0.057049	vapor
570.00	0.30000	1.1974	0.83513	644.85	895.39	7.6227	0.83574	1.1329	583.10	-0.44781	3.7212e-05	0.057597	vapor
580.00	0.30000	1.1834	0.84503	653.22	906.73	7.6360	0.83809	1.1352	586.32	-0.45950	3.7502e-05	0.058144	vapor
590.00	0.30000	1.1697	0.85492	661.61	918.09	7.6493	0.84043	1.1375	589.53	-0.47081	3.7791e-05	0.058690	vapor
600.00	0.30000	1.1563	0.86482	670.03	929.48	7.6624	0.84275	1.1399	592.71	-0.48175	3.8078e-05	0.059234	vapor
610.00	0.30000	1.1432	0.87472	678.47	940.89	7.6754	0.84506	1.1421	595.88	-0.49233	3.8364e-05	0.059777	vapor
620.00	0.30000	1.1304	0.88462	686.94	952.32	7.6882	0.84735	1.1444	599.02	-0.50257	3.8648e-05	0.060318	vapor
630.00	0.30000	1.1179	0.89452	695.42	963.78	7.7010	0.84962	1.1467	602.15	-0.51249	3.8931e-05	0.060858	vapor
640.00	0.30000	1.1057	0.90441	703.93	975.26	7.7136	0.85188	1.1489	605.26	-0.52210	3.9213e-05	0.061397	vapor
650.00	0.30000	1.0937	0.91431	712.46	986.76	7.7262	0.85411	1.1512	608.35	-0.53141	3.9493e-05	0.061934	vapor
660.00	0.30000	1.0820	0.92421	721.02	998.28	7.7386	0.85632	1.1534	611.43	-0.54042	3.9772e-05	0.062469	vapor
670.00	0.30000	1.0705	0.93411	729.59	1009.8	7.7509	0.85852	1.1556	614.49	-0.54917	4.0050e-05	0.063003	vapor
680.00	0.30000	1.0593	0.94400	738.19	1021.4	7.7631	0.86069	1.1577	617.53	-0.55764	4.0326e-05	0.063536	vapor
690.00	0.30000	1.0483	0.95390	746.81	1033.0	7.7752	0.86284	1.1599	620.56	-0.56586	4.0602e-05	0.064067	vapor
700.00	0.30000	1.0376	0.96380	755.45	1044.6	7.7872	0.86497	1.1620	623.57	-0.57384	4.0876e-05	0.064596	vapor
710.00	0.30000	1.0270	0.97370	764.11	1056.2	7.7991	0.86708	1.1641	626.56	-0.58158	4.1149e-05	0.065124	vapor
720.00	0.30000	1.0167	0.98359	772.79	1067.9	7.8109	0.86917	1.1662	629.54	-0.58909	4.1421e-05	0.065651	vapor
730.00	0.30000	1.0066	0.99349	781.49	1079.5	7.8226	0.87123	1.1682	632.51	-0.59638	4.1692e-05	0.066176	vapor
740.00	0.30000	0.99663	1.0034	790.22	1091.2	7.8341	0.87327	1.1703	635.46	-0.60346	4.1961e-05	0.066699	vapor
750.00	0.30000	0.98689	1.0133	798.96	1102.9	7.8457	0.87529	1.1723	638.39	-0.61034	4.2230e-05	0.067221	vapor
760.00	0.30000	0.97735	1.0232	807.73	1114.7	7.8571	0.87728	1.1743	641.31	-0.61702	4.2498e-05	0.067741	vapor
770.00	0.30000	0.96798	1.0331	816.51	1126.4	7.8684	0.87926	1.1762	644.22	-0.62352	4.2764e-05	0.068259	vapor
780.00	0.30000	0.95880	1.0430	825.31	1138.2	7.8796	0.88121	1.1782	647.11	-0.62983	4.3029e-05	0.068776	vapor
790.00	0.30000	0.94979	1.0529	834.13	1150.0	7.8908	0.88314	1.1801	650.00	-0.63597	4.3294e-05	0.069292	vapor
800.00	0.30000	0.94094	1.0628	842.98	1161.8	7.9018	0.88504	1.1820	652.86	-0.64194	4.3557e-05	0.069806	vapor
810.00	0.30000	0.93226	1.0727	851.84	1173.6	7.9128	0.88692	1.1839	655.72	-0.64775	4.3820e-05	0.070318	vapor
820.00	0.30000	0.92374	1.0826	860.72	1185.5	7.9237	0.88878	1.1857	658.56	-0.65340	4.4081e-05	0.070829	vapor
830.00	0.30000	0.91537	1.0925	869.61	1197.3	7.9345	0.89062	1.1876	661.39	-0.65890	4.4342e-05	0.071338	vapor
